audit_result,id,title,source,category,date,score,threshold,reason,soft_hits,hv_hits,url
PASS,2879,The price of negligence: On the Virudhunagar cracker unit blast,the hindu editorial,Editorial,2026-04-20,3.5,2.0,PASS,,ed,https://www.thehindu.com/opinion/editorial/the-price-of-negligence-on-the-virudhunagar-cracker-unit-blast/article70884721.ece
PASS,2878,The puzzle of missing urgency around learning,the hindu opinion,Opinion,2026-04-20,5.0,2.0,PASS,,ed | lac,https://www.thehindu.com/opinion/op-ed/the-puzzle-of-missing-urgency-around-learning/article70885997.ece
PASS,2877,"In Andhra Praadesh, Collectors race for investments",the hindu opinion,Opinion,2026-04-20,5.5,2.0,PASS,,,https://www.thehindu.com/opinion/op-ed/in-andhra-praadesh-collectors-race-for-investments/article70886008.ece
PASS,2876,Trump says US–Iran ceasefire ‘highly unlikely’ to be extended as deadline nears,livemint,Economy,2026-04-20,2.5,1.5,PASS,,strait of hormuz,https://www.livemint.com/news/us-news/trump-says-us-iran-ceasefire-highly-unlikely-to-be-extended-as-deadline-nears-11776712094759.html
PASS,2875,"Trump says new US–Iran deal will be ‘FAR BETTER Than JCPOA,’ slams Obama-era nuc",livemint,Economy,2026-04-20,7.0,1.5,PASS,,nuclear agreement | fra,https://www.livemint.com/news/us-news/trump-says-new-us-iran-deal-will-be-far-better-than-jcpoa-slams-obama-era-nuclear-agreement-as-worst-deal-ever-11776708652860.html
PASS,2874,The price of a war far above the ground,the hindu opinion,Opinion,2026-04-20,5.5,2.0,PASS,,geopolitics,https://www.thehindu.com/opinion/op-ed/the-price-of-a-war-far-above-the-ground/article70885356.ece
PASS,2873,India - Republic of Korea Joint Statement on Cooperation in the field of Sustain,pib,PIB — English,2026-04-20,8.0,2.0,PASS,,climate change | sustainability,https://news.google.com/rss/articles/CBMifEFVX3lxTE40WXg5VXFFdUltQXpKRkNsaVQzYm53V3E0ajJBVkZkNFVrcERxeGwyWjhTQTNhdzBtTzFkN3dVcU5jZVBKNFYtLXkxYXkyV1Y5amN4RHJMZE90N0xTeDFrZG95T2tTZl9VLWFSRmc3ZHhzNllEbldiZHpJUTU?oc=5
PASS,2872,From light waves to quantum physics: the science behind smart washbasins,the hindu,Science & Technology,2026-04-20,5.0,1.5,PASS,,ed,https://www.thehindu.com/sci-tech/science/from-light-waves-to-quantum-physics-the-science-behind-smart-washbasins/article70884496.ece
PASS,2871,"India-ROK Comprehensive Framework for Partnership in Shipbuilding, Shipping and ",pib,PIB — Press Releases,2026-04-20,6.5,2.0,PASS,,fra,https://news.google.com/rss/articles/CBMifEFVX3lxTE9ZbUs4Q3VXSHRnQmRZT25oVHQyUHh2dXdJZ20tQ0x6QnpnaVVQcTNzSksyNVktQTZKUGxHb21ZX2xIMTU1X1QyMWZJbXp2Q05FNnJwcUM5dWpjSTZpcVpOM01JVndxcUc2cDF4enBjSjRka1BBZkNsdVFubG8?oc=5
PASS,2870,Sri Lanka’s Tamil parties seek sustained Indian push to realise spirit of Indo-L,the hindu,International,2026-04-20,5.0,1.5,PASS,,accord,https://www.thehindu.com/news/international/sri-lankas-tamil-parties-seek-sustained-indian-push-to-realise-spirit-of-indo-lanka-accord/article70883508.ece
PASS,2869,U.S. power and Latin American resistance,the hindu,International,2026-04-20,4.5,1.5,PASS,,geopolitics,https://www.thehindu.com/news/international/us-power-and-latin-american-resistance/article70884444.ece
PASS,2868,"Focus on boosting shipbuilding ties: India, S Korea set $50 bn trade target",business standard,Economy,2026-04-20,2.5,1.5,PASS,,,https://news.google.com/rss/articles/CBMizgFBVV95cUxOQm9fMWh1S0FiWjVqTEZGUk9lcEVLSDVzcWNrOG1BQTFwQ1hrX3lOMDV4QXlPLXVSSUJmR20wdkw5RXJrTWVDWGdtNmFLbUM2S0ZGXzFKY29tTGJlc0N6WHpGRTQ5Sk1PV0xFdFJReXhHckNyTV9FMXVaMUxGSDltNHkyTENqNUNUMWVQbF9vRkk4YTlRbkR6N3RJaC1rQkl1VHRWZ0RpNHJmYUpUSzc5eFVGQkVrclBaanNzWjV4dEtfRk42N0VaMU5QMFI4d9IB0wFBVV95cUxNUzY0VXF3cmpqVjRzdHBQa0E4WWp3Tko4ZTZJUDdLLTlBcmY1am5wTWZLNVZEMFZPZTdlRFEtbFFUNjNiWnF2NE1jdzdMLWtNV0N0QkczZC1aTWVLTjNadGxmVk5FU0Z1YUlRdEc4WGd6dWM5RHNKblRnMzRqcjZLdU5MSnRyTVoxN2ZNM0pNa0VfdllWRzdvc3lYZC0zSzJmTnhFeTlnNTc1MHdRcHVNSzRLNUYyeFJpakt1ZUNjODVXdGswTndySFYtT3lqeXVzZE1R?oc=5
PASS,2867,"India’s forests could nearly double carbon storage by 2100, study finds",the hindu,Science & Technology,2026-04-20,3.0,1.5,PASS,,,https://www.thehindu.com/sci-tech/energy-and-environment/indias-forests-could-nearly-double-carbon-storage-by-2100-study-finds/article70885152.ece
PASS,2866,Where India is going wrong in its goal to find new drugs,the hindu,Science & Technology,2026-04-20,3.0,1.5,PASS,,loc,https://www.thehindu.com/sci-tech/health/where-india-is-going-wrong-in-its-goal-to-find-new-drugs/article70868735.ece
PASS,2865,"₹1.68 trn in less than 4 months: War, oil rally drive record FPI outflows",business standard,Economy,2026-04-20,3.0,1.5,PASS,,fpi,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOQTNKYWx1eHF0cGJzQzN4eno0eHAxdXRKSzBpeGpfSGhGMy1hVlZiVGZlNV82UHdCaXNJS2Q4T2ZGTy1vU2JORTBuTWRhM0Zhd1lXY1NlYXkzRjR6YWVIVzB6ZzlvZmh2V2R4R2cyRFhaTmFGVE12MGdBMU91ZFF6RjRIOHBJZDhjNVFtY3ZlZlBQdXJ5dUE5S1FBNjY2OEROSGFPMTBkM1hNcUR3dzBEczNlUjctVEZMb3NHcXY0cmR2V2p0WEh4QTFzOGVDU2xnN0hNTtIB2gFBVV95cUxNVWVRUVF4ZXVraWg4RmRTOVh3X1p6Mk02RjhMTEVJNHZPUkhTeE40QjhZVDM1V2wwRFJBbTJQMmtwelBpM2NIM0UyREFhQkV6clBWdmFzbHdSSHMtM0xTMkd4S3hYU0M4OG95eGxDQ2ZkU0pHekVRak5GQTBHX0xHSzVOLW9lbWtLZjBjQnQ3OHdrRnBkdUNQd2VfOVdzODRBbHJkR2lCbjFxODYwWlBON2NrZERNZC0tdE9RWmJQdEd2Z0h0S1Y4dG5VdWlKWldnQVh0OGJ6cGszUQ?oc=5
PASS,2864,"DGGI nabs mastermind of ₹1,825 crore GST refund fraud at IGI Airport",business standard,Economy,2026-04-20,5.0,1.5,PASS,,gst | fra,https://news.google.com/rss/articles/CBMizAFBVV95cUxQamVBR215V0kwSzNmTnd3c1BqODhUVjlFR2NPVzF3OEoxMjVBN283ODU1ZEo4WlQ4UWRpbXc2N09JcGoxdEUtV2cxVU5oYmN3Y1F0azVsVmRwY3k0Ylp5QTZROUdUdk1GdWFlQ1JpWG8tdmhsQVVuUXZTeG1BSEE2dUFqcmRZS2NNR2V1ajRmSE92b0J2YkpaU1p2dWkzdmZHWENqeFhRZW52QUU1czlUemZneVQ5anBETTBXLTBCLWVPWjVOYkZkTzVoekfSAdIBQVVfeXFMTTJqTkxsOHVvNDNoUnpkRGdoSG40dzU3NzlUa3VQRzhwbzBhZ1NHSXFRTnJkS0JxQjYxTUU3UTU2U3ViN1FPcm1DZHlKelZuclR3aDFINHdfaU1qYVphM2pXa1BqeXl5Y3NJNmFROU1pelZvUVM2ZGtGN1VSQ2xUTXo5cW8xTEY2Z0VPYzhlNnF5cGlsNmt4NUVOUmhxYWQtQmtaaGpHd0phQ1RiZFZQcUxucUZQYkdZM1I4NGR1RDVVLW5KZDFHckNkQ3Q0TmI1Zll3?oc=5
PASS,2863,Draft rules for roll-out of Ethanol 85 fuel to be notified soon,the hindu,Economy,2026-04-20,5.0,1.5,PASS,,energy security,https://www.thehindu.com/business/Economy/draft-rules-for-roll-out-of-ethanol-85-fuel-to-be-notified-soon/article70884493.ece
PASS,2862,"India’s butterfly boom: How Nature walks, parks, and trails are sparking a new c",the hindu,Science & Technology,2026-04-20,8.5,1.5,PASS,,ed | biodiversity | ecology | northeast | trai,https://www.thehindu.com/sci-tech/energy-and-environment/indias-butterfly-boom-how-nature-walks-parks-and-trails-are-sparking-a-new-conservation-movement/article70752687.ece
PASS,2861,"Core sector activity contracts 0.4% in March 2026 on West Asia impact, worst in ",the hindu,Economy,2026-04-20,3.5,1.5,PASS,,,https://www.thehindu.com/business/core-sector-activity-contracts-04-in-march-2026-on-west-asia-impact-worst-in-19-months/article70884762.ece
PASS,2860,"War impact: Output of key industries fell 0.4% in March, fertiliser production s",indian express,Economy,2026-04-20,2.0,1.5,PASS,,,https://indianexpress.com/article/business/india-sector-output-march-fertiliser-production-slump-war-impact-10646366/
PASS,2859,"World witnessing a paradigm shift to ""Circular Economy"", the idea of “waste” is ",pib,PIB — English,2026-04-20,4.5,2.0,PASS,,circular economy,https://news.google.com/rss/articles/CBMifEFVX3lxTE01eVVFX0ZaZlVIQ3hINkU4UHNsNktSY0g3ZmFHUlU3TnFEZFVGZlpKQllQYmRROGs1NFR1dldjdUdTUVQ1dlViZTU5SnVhSFNBbmozOHdfdkhRM2pDYTlNM0h4eTVjdG1MTGJOOWtySmc0TlFDd0V2eDhUbDQ?oc=5
PASS,2858,"Wildfires in North America are changing the fire calendar, becoming longer, more",down to earth,Environment,2026-04-20,2.5,2.0,PASS,,,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPaEp6bTR0aDIza0dfdHo1ZkFhUy1tZlNxaTJFVW9PNE9kLWoxVk5FRkVQX2pVUlE1NVBlMTVmU1V2cUFMV1k3SENLdDlQLUlTOURQLXZOSkRYbnV3QmV5b2lLTUZaUmtOX0E3V2xLUmhLT3NFQUNLallBYlRpa3hySFhrdzlRcVdTa0FTekRlN1phRGZjQlVVSXJFTUZrbzV4RnpwTmdFTC1kUlBSQ1dwMktxeEM4LXZ5NHBqX3F3bm5Ydk9vbWVldEgxd2I4NnN1QlJGM2VmOUo0ZjRKbEJqN1NJWHBjN09s0gH2AUFVX3lxTFBFUXNRZ0JVU2tud1hTS2RuYjhzNHZpMkdSeU1nbGlZVDMyU0hpU1N6M2xiYWFKc0VMTmx1bzU1aHFFNUM4OE5lTjgwX2xuTEN0WUhkMFFuNHVGMmJMdnVPRWVLRVhuSkRzT2dKRDFyRVItTmMtSkVKV2pBVFZmQlNfejRYWmVweVBSeGxmdHIyY0d6TFQyQ1ZtRjdFYjJpS3F2TWwwbWhyZVA0X3E3c1BOdkxHNDFFYjIxUFNxd2k1dTMwV0lKeWY2a2thQjBDOWwxSmZFQ1QyUEZGYk5DT1ctaUpmeGZGR1FQVXdDSTlDeVZtSDNvQQ?oc=5
PASS,2857,Govt has adopted a monitoring system to ensure quality food under Mid-Day-Meal S,pib,PIB — English,2026-04-20,5.0,2.0,PASS,,,https://news.google.com/rss/articles/CBMifEFVX3lxTFA2ZkZ5YXV0UmU1ZTBYM2VpN0ZoZFFmaWp5YmxwV3JPOV8zREN3VU9GeG9MbTJPUHRzcWRMTXlOc3dFMHNSRkxOUXJYRGxtQ1hpdGZxeFNxWWxxbFdqbVVUc3d4ZDNCQkR2TzBYb1BNYUNnX2hLbkw1Um5ubUk?oc=5
PASS,2856,Aravallis being torn asunder,down to earth,Environment,2026-04-20,4.0,2.0,PASS,,,https://news.google.com/rss/articles/CBMiekFVX3lxTFBGbEdueUFwcUtiYUstNHVRZXZ2THNTWXNzU1BZX0FkSjUtQV9GbW1PV0V0Yk92Y2ZuSkxnazBjSmFUVThJak8tUkV4ODlJNy1tYUVuM08xMHkyYU4tcVN5WFBDMjNmQjhiTXh1UG92c21mU1ZKYmdBYnRB0gGHAUFVX3lxTE15UU1qSUNRMVNfeGNVZXlicUpwVTJBRWtFdGR5Z1QtZUpmeXZCSGVkUTNENmRUM3N3TV9FbHRKMFVaX3ZuclBodEtHOXFzUkR5MHJDSXpiNkFSUm1mb3VHVzhjN3hHQ1htcGJCZ1dIMXU1VVRFT0FDQkxsbGlNd0pFV2F0NVVJOA?oc=5
PASS,2855,"Chips to ships: PM Modi and President Lee Unveil vision to double trade, launch ",indian express,National,2026-04-20,7.5,1.5,PASS,,bri,https://indianexpress.com/article/india/pm-modi-south-korea-president-lee-jae-myung-meeting-trade-digital-bridge-10646606/
PASS,2854,Union Minister Shri Manohar Lal Launches Operational Guidelines for Urban Challe,pib,PIB — Press Releases,2026-04-20,6.0,2.0,PASS,,,https://news.google.com/rss/articles/CBMifEFVX3lxTE5mR0M0SDUzSWx4aEFmSkNKYXZQWnp3VWQ2X0dRbTZnUG44OEM4c1RabVBvX0hSU0JvcGVfLTVUQmlkcjJPdVBnbnJrNzVvN0RuaWVkQlc0WHBZT3ZncTRIbXlvQzB5akFITUVoUnZhZEdPT0YzVGRRSlY0c0Q?oc=5
PASS,2853,"Daily Court Digest: Major environment orders (April 17, 2026)",down to earth,Environment,2026-04-20,4.0,2.0,PASS,,,https://news.google.com/rss/articles/CBMiogFBVV95cUxPQnRYNmRiZjgzbnF0Tl9pNzBiQ1Y0MzdvX0JWQjBmTEtsSzN1WUtoaUx0MHpzVGFzbDFuZ0RKRE5pTlExWllmYnF4aWJIczhJQ29Wbl9RVWs3VjIwbUpuZDA1VVNydFpnMEFydGduYzl0RENEWmFtSEFoUThhbnBFMGtySzExT0FxREZPWGFhSEpHY3Z6bGI4WExNT1lTTm9YN2fSAa8BQVVfeXFMT2hpbVBJTFNTTWswTGktdUtURE5EdGFGTTdWTXVVdGxwZVZuNURjNVJfdENjX0ptcktlT2hoX1hWdWNTV3FTN2gwdkluMFQ2amFwT2t4VVJJMVdiREhqcFlmYnNESXVZandjLVBYdHhLeFJwM0xSNEtPdWY4b1FOWnotRE9BT1d4eWtuMjU4OVRRLS0wTWZLSUlLTjZ5UEFxYkdVMG03UFJBV0gyX2pGQQ?oc=5
PASS,2852,Sebi clears MCX plan to set up coal exchange with ₹100 crore investment,business standard,Economy,2026-04-20,4.0,1.5,PASS,,sebi,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQZTY2aGIzVkhpeWJRalJpSGlUMmZ2TDh1d1lnVHFKLWtxaDRrbVR0TGdyMV9wQ3EtOFRIcUVrM0xSNXdrY09INHhCdXZrZlktaG9MN2NyUndVWkJXczlMU2pnc2RlZkxlbERKOVF0cm1JU1VTdkp4VEVRRFpvZEhxTkRWSV8xeW93MlFTaVpWT0dWM21DbXI1QkpoNkhaNG1UbHFPMW5oUUNCb2lnU3o3TFdFeUpGdEtNSGN5eUFieGZSeDU3MmVoR0l0SUJJbWpBZ3Z30gHYAUFVX3lxTE1wdm5iR1JPS01sMEN5a1BhME4wR1F1a1NMa1dyMXV2U2JnaHdOQWk4QThoQnlDM2YxZEphVm5tZXRaN0c4R1hlMmlzNXVUT0VIY0d0TnhZS1NOdnhkcHlCNmVpUkdwdm1ET2pmVGZLSklNbFMwYVpVTXJValNTZDl4X0V4V19SaEVTM0tVX25pOGs2SThaMldLU2d3MVVSYTczM1FmamppQ2RISy1vU20zaW5aU01KWU9veTNQbjdVY2JxUzJESzVHaDF5QTRxZ2RCZTFNV0FFQw?oc=5
PASS,2851,Rupee falls 19 paise to settle at 93.10 against U.S. dollar,the hindu,Economy,2026-04-20,3.0,1.5,PASS,,,https://www.thehindu.com/business/markets/rupee-falls-19-paise-to-settle-at-9310-against-us-dollar/article70884242.ece
PASS,2850,IFSCA clears first foreign family investment fund registration in Gift City,business standard,Economy,2026-04-20,4.0,1.5,PASS,,,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOaHc5N1pORVJUMTJ6bFJRc2FSS3FyYk80RWwxMGR3bG8xRC10X3FaaDQ2X0pJX3EtQ2ZKbWIwQUhoZmw0VkpPcUVjWkxxNVNwYU9odU1jRy1zbExLc0NwN3hjNlJDRTlLcVI2MnppWjZhM0dfalNiX0FHX0Z1VU92dFdwRzY1OEpkTFE3RlU0VTA4d3Y2cW1iRXhmOVhRbWp2U0NDSXVQendTdVltN0J1RkZGVU1hd1dYU21RbVBSWkZWZTBvSzJtam1faGhIU2lvWGthdHJSV0FZZ9IB3wFBVV95cUxPSlJybVdSM18yOHNzajlBZHNqOEFLSm1hOU1ENUduZkpZTFZfQUlKSUtoMHdreU5FMzFwU3JyRFRPZ2xOTUVZQkpaWmZPOGlhRnZRMXI1QmF4ZlQ4cEU5ak5YY1JGbjBzeUIzSGs1LWQxYjFRZ1RkcXk1aHR1djNMbWtsUkptZlhFY21zOF9KNkZ3d1dTb3FBX3lqd3pkeHk3QWlSZXprUHM3OVlRVlgtTHJXbU11RTBhdldZRGFUM01MbjAxT3J6ZFVnVUNoYkh1b1ZjanpMbWJocWVrenFn?oc=5
PASS,2849,Ministry of Rural Development Strengthens Preparedness to Safeguard Rural Scheme,pib,PIB — Press Releases,2026-04-20,8.5,2.0,PASS,,,https://news.google.com/rss/articles/CBMiekFVX3lxTE1TRGZWMkgtT0lBU3hpT0pDTFI0R2FfeXRsYTF1U2VPWExSUEVUR2haV2lkWTNIN3YzWmdrTVQwaTNCMmlzOUJEOXBTalA3b3YwVTRneUNaT2lHNzRHRzZ2Nl9FM2NCV2tNNjI4YzNiSkJLVzFBcm8wcW9R?oc=5
PASS,2848,Uttar Pradesh could act as a role model for a fiscal approach that eschews risk-,livemint editorial,Opinion,2026-04-20,6.5,2.0,PASS,,ed | budget,https://www.livemint.com/opinion/online-views/uttar-pradesh-role-model-fiscal-populist-budgets-freebies-revenue-surplus-deficit-11776611391585.html
PASS,2847,Rajasthan’s Pachpadra Refinery inauguration postponed after fire. Why this Refin,indian express,National,2026-04-20,3.0,1.5,PASS,,,https://indianexpress.com/article/india/fire-breaks-out-at-pachpadra-refinery-day-ahead-of-inauguration-by-pm-modi-10646288/
PASS,2846,"Decentralised water conservation structures are critical for India, not as subst",down to earth,Environment,2026-04-20,3.5,2.0,PASS,,,https://news.google.com/rss/articles/CBMi_gFBVV95cUxOQ1RVNkdtZjFoMThTbUtOcFphd2x0ZFpFYW1OMTRHLU1IVlByQ09MdTZYWExNNnpqVjB0M0hnOUJ2Z1JiRTA5alVjbVQ2ZW00Rzg5MXBpV2xSSUNEdkFwSVRCUC1OTE1haTZmaHhwenZjck1ja0JCNVp0dkd6MU9rZzA3bGZObG5XY1pYbW41enhwY29BVWFWSFlGTl93TEN4Sm9Da3k0Q3dWeGlQa2s4UjFSRkJTdlQxOTA0LTB2Y1NRb3VnOUNtczgtbjBzS25qSDZMVVNQeHVCT3Y1YTI4VFVoTFBjd1ROM0ZKNnJTM28yazZ1T3d5WFozT1pHd9IBiwJBVV95cUxNVXJhOHpWZDlfX1BMcGw4a0h2NzI5cDJNeG1ScWJVT0FFYVJjTi1Fb0tCNlFwdnV2OXd6WHh0VGd3LWFtTDVESFU5RFVMX3o5QWo2MHQ2WmpDYVo3Vnl2T2E4RFVpU3dXRnFJc0tHbVZwcnJCd3F6bG5UU0xaM2M5eF93UnlsT0kyYkx6dHB0bnpYbl9UU09KeVUzWlRnMllLSWtoeVNTNkk4S2hMcVpZUkMyVXNKcnp1eVU3YmpPMmtSM1FfVTlGTWJHOFQweXNMSXhGb1ZOb3BNbmZxLVc2amRhbXpUakZSYnc1dms0LTlHbVJ6YlJUZXZiSlUwV0czS2MtSWFTTTF3Szg?oc=5
PASS,2845,PM Modi to inaugurate India's 1st greenfield integrated refinery-cum-petrochemic,the hindu,Economy,2026-04-20,3.0,1.5,PASS,,,https://www.thehindu.com/business/pm-modi-to-inaugurate-indias-1st-greenfield-integrated-refinery-cum-petrochemical-complex-in-rajasthan/article70883835.ece
PASS,2844,India rural economy,down to earth,Environment,2026-04-20,5.5,2.0,PASS,,lac,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE95Zzc3RThBYzRTd3J6cTNmZVQ5WndXalBuZXZqTGlKT01YUFpaZDRlaVpsUEgxbUxzTDVya04tTURfRWMtMENOMjRyanRBZzRtNW16enZWUHRWdWRVRGpfUlFKYmx1UW8?oc=5
PASS,2838,Blue Origin achieves first landing of reused New Glenn rocket booster,the hindu,Science & Technology,2026-04-19,2.5,1.5,PASS,,,https://www.thehindu.com/sci-tech/science/blue-origin-achieves-first-landing-of-reused-new-glenn-rocket-booster/article70881179.ece
PASS,2836,Blue Origin boosts space race with New Glenn rocket launch featuring AST SpaceMo,livemint,Economy,2026-04-19,2.5,1.5,PASS,,,https://www.livemint.com/news/us-news/blue-origin-boosts-satellite-internet-ambitions-with-new-glenn-reusable-launch-11776603541178.html
PASS,2834,"US reps will be in Pakistan on Monday for further peace talks with Iran, says Tr",livemint,Economy,2026-04-19,2.5,1.5,PASS,,strait of hormuz,https://www.livemint.com/news/world/us-reps-will-be-in-pakistan-on-monday-for-further-peace-talks-with-iran-says-trump-warns-tehran-to-take-the-deal-11776596085870.html
PASS,2827,Forex curbs cannot last as rupee internationalisation is RBI's top agenda,business standard,Economy,2026-04-19,4.0,1.5,PASS,,rbi,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQSm1IMUdVa1k4UXJtZzJsYm9aYi1vdnJ4ajdONmpmUGRPZDRaQUwwT2pRSnVzNHpPdTJad1l3a29OTnY3Y1dBVUJQUmhDOElzMUJXTzZPVzJNaHFWZHhaQnU0OHpFUHJ0OURzNzFVR0xVcm54ZkxvSm95VGdNTERMOEN4dFBwRUMwR0Ntd2hsU2Fpcm1WNDFueDkxTzVxU2hqcTQ0MjBEZlVKaWhtYWFvWmRmcFhKbjVGbGtjR2VnZ2pKNFg1SnlRdDRIOGJkMWZ0MGhZTm5kYkI1NDhnUnfSAd4BQVVfeXFMUEptSDFHVWtZOFFybWcybGJvWmItb3ZyeGo3TjZqZlBkT2Q0WkFMME9qUUp1czR6T3UyWndZd2tvTk52N2NXQVVCUFJoQzhJczFCV082T1cyTWhxVmR4WkJ1NDh6RVBydDlEczcxVUdMVXJueGZMb0pveVRnTUxETDhDeHRQcEVDMEdDbXdobFNhaXJtVjQxbng5MU81cVNoanE0NDIwRGZVSmlobWFhb1pkZnBYSm41RmxrY0dlZ2dqSjRYNUp5UXQ0SDhiZDFmdDBoWU5uZGJCNTQ4Z1J3?oc=5
PASS,2825,Inflation expectations: What are these and do they really play a role in India’s,livemint editorial,Opinion,2026-04-19,7.0,2.0,PASS,,ed | inflation,https://www.livemint.com/opinion/online-views/inflation-expectations-indian-economy-rbi-monetary-policy-businesses-consumers-price-levels-11776348299173.html
PASS,2824,What the ‘science’ of delimitation and fertility struggles to capture,the hindu,Science & Technology,2026-04-19,4.0,1.5,PASS,,delimitation,https://www.thehindu.com/sci-tech/science/what-the-science-of-delimitation-and-fertility-struggles-to-capture/article70877673.ece
PASS,2823,Pickaxe Mountain: Iran’s deep nuclear site raises concerns ahead of US talks,indian express,International,2026-04-19,4.0,1.5,PASS,,mou,https://indianexpress.com/article/world/pickaxe-mountain-irans-deep-nuclear-site-raises-concerns-ahead-of-us-talks-10643255/
PASS,2821,‘Why change stable delimitation framework based on old Census data? That has not,indian express,Polity,2026-04-19,7.0,1.5,PASS,,lok sabha | delimitation | fra,https://indianexpress.com/article/political-pulse/why-change-stable-delimitation-framework-based-on-old-census-data-that-has-not-been-answered-former-ls-secretary-general-10644763/
PASS,2813,"When Pakistan plays mediator, there’s more than peace on table",indian express opinion,Opinion,2026-04-19,3.5,2.0,PASS,,,https://indianexpress.com/article/opinion/columns/when-pakistan-plays-mediator-theres-more-than-peace-on-table-10644126/
PASS,2812,How the Iran war pitted the most American Pope against the most ‘Christian’ Pres,ie explained,Explained,2026-04-19,3.5,2.0,PASS,,,https://indianexpress.com/article/explained/explained-culture/trump-vs-pope-leo-vatican-authority-iran-war-10643890/
PASS,2804,स्क्रैप से होने वाली लगातार आय और गैर-किराया राजस्व में वृद्धि से रेलवे को यात्र,pib,PIB — All Ministries,2026-04-19,3.0,2.0,PASS,,,https://pib.gov.in/PressReleaseIframePage.aspx?PRID=2253584
PASS,2803,रक्षा मंत्री तीन दिवसीय जर्मनी यात्रा पर जाएंगे,pib,PIB — All Ministries,2026-04-19,3.0,2.0,PASS,,,https://pib.gov.in/PressReleaseIframePage.aspx?PRID=2253515
PASS,2802,"नरेन्‍द्र मोदी सरकार ने ₹12,980 करोड़ की संप्रभु गारंटी के साथ समुद्री बीमा पूल ",pib,PIB — All Ministries,2026-04-19,3.5,2.0,PASS,,,https://pib.gov.in/PressReleaseIframePage.aspx?PRID=2253471
PASS,2801,Railways plans four-line corridor along coastal Odisha to decongest Howrah-Chenn,indian express,National,2026-04-19,3.5,1.5,PASS,,,https://indianexpress.com/article/india/railways-plans-four-line-corridor-along-coastal-odisha-to-decongest-howrah-chennai-route-10645329/
PASS,2800,US-Iran talks: JD Vance confirmed to lead talks in Islamabad after mixed signals,livemint,Economy,2026-04-19,1.5,1.5,PASS,,,https://www.livemint.com/news/us-news/jd-vance-to-lead-iran-talks-in-islamabad-despite-security-concerns-raised-by-trump-11776611158983.html
PASS,2799,"Vice President Radhakrishnan calls on Sri Lankan President Dissanayake, discusse",the hindu,National,2026-04-19,4.5,1.5,PASS,,bri,https://www.thehindu.com/news/national/vice-president-cp-radhakrishnan-sri-lanka-visit/article70880009.ece
PASS,2798,"Govt. constitutes panel for implementation of Solid Waste Management Rules, 2026",the hindu,National,2026-04-19,6.0,1.5,PASS,,solid waste | pollution control,https://www.thehindu.com/news/national/kerala/govt-constitutes-panel-for-implementation-of-solid-waste-management-rules-2026/article70881350.ece
PASS,2797,Tamil Nadu election 2026: Uthiramerur constituency plagued by unfair trade pract,the hindu,National,2026-04-19,5.0,1.5,PASS,,groundwater,https://www.thehindu.com/elections/tamil-nadu-assembly/an-agricultural-belt-plagued-by-unfair-trade-practices-at-dpcs-lack-of-storage-facilities/article70815662.ece
PASS,2796,"Hormuz at Standstill, Denting US-Iran Peace Deal Hopes",livemint,Economy,2026-04-19,3.5,1.5,PASS,,strait of hormuz,https://www.livemint.com/news/hormuz-at-standstill-denting-us-iran-peace-deal-hopes-11776608400996.html
PASS,2795,"India’s crude oil imports declined nearly 17% in March, says data",the hindu,Economy,2026-04-19,2.0,1.5,PASS,,,https://www.thehindu.com/business/Industry/indias-crude-oil-imports-declined-nearly-17-in-march-says-data/article70880704.ece
PASS,2794,"Liver disease often goes unnoticed in type 2 diabetes, early screening can chang",the hindu,Science & Technology,2026-04-19,2.0,1.5,PASS,,,https://www.thehindu.com/sci-tech/health/liver-disease-often-goes-unnoticed-in-type-2-diabetes-early-screening-can-change-outcomes/article70856694.ece
PASS,2793,Sustained Earning From Scrap and Improved Non-Fare Revenue Help Railways Improve,pib,PIB — Press Releases,2026-04-19,3.5,2.0,PASS,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5yMGxuRXJ3S1NwT2hURVRzSEJJdkZVSElnUjYwQUJnTjI2OGQyNXRDdlktb21ZNHVLLXZtR2FNRGczT0JxZnZJWTRJS3BrdXBOenFNZVdlMXd3WVFFUVNtdlRTWW5HOGNG?oc=5
PASS,2792,Donald Trump says U.S. officials will be in Pakistan ‘for negotiations’,the hindu,International,2026-04-19,2.5,1.5,PASS,,bri,https://www.thehindu.com/news/international/donald-trump-says-us-officials-will-be-in-pakistan-for-negotiations/article70880860.ece
PASS,2791,Iran-Israel war LIVE: Donald Trump says U.S. officials will be in Pakistan ‘for ,the hindu,International,2026-04-19,1.5,1.5,PASS,,,https://www.thehindu.com/news/international/us-israel-war-on-iran-live-updates-strait-of-hormuz-blockade-april-19-2026/article70879933.ece
PASS,2790,Pakistan tightens security in Islamabad ahead of U.S.-Iran talks,the hindu,International,2026-04-19,2.0,1.5,PASS,,,https://www.thehindu.com/news/international/pakistan-tightens-security-in-islamabad-ahead-of-us-iran-talks/article70880981.ece
